content_id,content_type,content_name,titre_avis,note,texte,date_clean,sentiment_label,sentiment_score,sentiment_confidence,coherence,scraped_at
143692,film,Inception,,4.0,"Un très bon film de science-fiction, au scénario intelligent et complexe, avec une parfaite mise en scène. Les effets spéciaux sont convaincants et les acteurs sont tous très bons dans leurs rôles. Un thriller très prenant qui nous entraîne aux frontières troubles du rêve et de la réalité. Un beau voyage au cœur des songes !",2014-01-31,5 stars,5,0.5118,coherent,2026-04-02T22:35:30.772113
143692,film,Inception,,3.5,"Nolan nous montre qu'il est un très bon architecte tant ""Inception"" brille par sa construction. Partant de l'idée que dans le futur il existe des méthodes permettant de pénétrer et d'influencer l'inconscient d'une victime lorsqu'elle rêve, on va suivre Dom Cobb, espion industriel qui pénètre au plus profond du subconscient de quelqu'un pour y tirer des secrets. Aujourd'hui vulnérable, séparé de ses enfants, meurtris par la mort de sa femme et son interdiction de séjourner aux USA, il va accepter une mission très délicate qui consiste à implanter une idée au cœur du subconscient, il va réunir une équipe d'expert pour cette mission où s'il réussit, il pourra retourner dans son pays et retrouver sa famille. A l'image de son histoire, ""Inception"" est structuré sur plusieurs niveau, outre une nouvelle idée dans le domaine de la science-fiction  bien que l'on sent certaines influences  ainsi qu'une exploration et une étude psychique, c'est aussi un intelligent thriller et un triste drame. C'est un film complexe qu'il nous livre, dont chaque scène est propice à une signification et réflexion, et c'est pour ca aussi qu'on aime ce genre de films même si ce n'est pas forcément du premier coup que l'on décèle tout ce qui se cache derrière, qui sont bien trop rare par les temps qui courent. La mise en scène est superbe, tout comme le visuel du film que ce soit par le monde inventé ou les effets spéciaux qui sont bluffant  et qui font authentique, ce qui est aussi assez rare pour le souligner . Les interprétations sont dans l'ensemble impeccables, que ce soit DiCaprio dans le rôle principal ou Ellen Page en second rôle. Nolan confirme au fur et à mesure de ses films l'attente placé en lui, c'est un très bon film qu'il nous livre avec ""Inception"", et l'un des rares blockbusters moderne à allier divertissement  on est captivé durant les 140 minutes , intelligence et inventivité. Impressionnant et imprévisible.",2017-08-19,4 stars,4,0.5533,coherent,2026-04-02T22:35:30.772113
143692,film,Inception,,4.5,"C'est l'après dark knight nolan, nous livre une fois encore un divertissements dés plus passionnant. Avec des scénes d'action sublimes, des effet spéciaux au top car visuellement c'est assez époustouflant le scénar est plutôt malin, car ces cambriolages mentaux sont vraiment passionnant. Bref un spectacle total. Et vivement THE DARK KNIGHT RISES!",2011-04-06,5 stars,5,0.7146,coherent,2026-04-02T22:35:30.772113
143692,film,Inception,,5.0,"Gigantesque film de science-fiction traitant du rêve avec un art jusque là jamais approché. Les acteurs, tous sublimes, nous emmènent dans un scénario à tiroirs fait de réalités imbriquées qui font que, très rapidement, on ne sait plus si on est dans un rêve ou dans la réalité. Ce sentiment pourrait être perturbant si l'histoire était moins bien écrite mais là, on prend vraiment plaisir à douter de tout et on ne décroche pas un instant. Non seulement l'histoire est en béton mais les effets spéciaux, eux, sont simplement incroyables, notamment les scènes de construction des rêves qui sont jubilatoires, j'en ai encore des frissons. Pour pimenter le tout, les nombreuses péripéties, poursuites, fusillades dignes d'un film d'action font qu'on ne s'ennuie pas un instant malgré la durée du film  2h40 . En conclusion, Christopher Nolan le réalisateur, nous offre un des meilleurs films de ces dernières années. On ne se lasse pas de le revoir, chaque visionnage apportant même de nouvelles pépites dans le trésor de détail du scénario. Attention chef-d œuvre !",2013-04-08,5 stars,5,0.8196,coherent,2026-04-02T22:35:30.772113
143692,film,Inception,,2.0,"Aujourd'hui, on dirait que la mode est de faire des films au scénario compliqué, pour que les personnes qui le comprennent se croient intelligentes et du même coup apprécient le film. Ici, trop d'histoires sont entremêlées. Hormis les effets visuels à couper le souffle, la réalisation manque un peu de style, contrainte de nullité pour des raisons commerciales. Le thème de l'histoire a déjà été largement évoqué au cinéma. Peut-être le pire film de Christopher Nolan, un grand réalisateur, mais tout de même à voir.",2012-07-02,2 stars,2,0.661,coherent,2026-04-02T22:35:30.772113
143692,film,Inception,,5.0,"Inception est un film ultra impressionnant et passionnant! Même si l'intrigue est compliquée, on arrive aisément à la suivre, même s'il faut le regarder plusieurs fois pour réussir à saisir tous les détails..",2012-10-29,5 stars,5,0.5862,coherent,2026-04-02T22:35:30.772113
143692,film,Inception,,5.0,"J'ai eu l'immense chance de voir le film en avant-première, et voilà ce que j'en ai pensé : Un scénario original, des acteurs incroyables, une mise en scène parfaite, des effets visuels d'une grande beauté et des scènes d'action remarquables, la musique originalme composée par le chef Hans Zimmer, sans oublier une grande histoire d'amour. Voilà ce que l'on peut dire à propos de INCEPTION. Christopher Nolan nous montre incontestablement qu'il est le maître. Comme dirait les journalistes américains, ""INCEPTION Blow your MIND"". La seul difficulté : suivre le court du film. Il faut tout comprendre pour ne pas perdre le fil. Il suffit de faire un petit effort.Surement le film de l'été. et de l'année.",2010-12-11,5 stars,5,0.4697,coherent,2026-04-02T22:35:30.772113
143692,film,Inception,,5.0,"En 2010, Christopher Nolan, réalisateur de films cultes et d autres chefs-d œuvre comme Memento, Batman Begins, Le Prestige et surtout de The Dark Knight, Le Chevalier Noir, le meilleur film de super-héros du cinéma, avait Hollywood à ses pieds et s offrait une petite pose après ses Batman et Le Prestige avec son ambitieux Inception. Petite pose ? Laissez-moi rire ! Inception n a rien d une pose dans la filmographie du réalisateur, c est un de ses films les plus complexes et brillants, qui fait partis de l apogée de sa carrière avec la trilogie The Dark Knight. Inception c est simple, c est une leçon de cinéma. Dom Cobb est un voleur expérimenté, le meilleur qui soit dans l art périlleux de l extraction : sa spécialité consiste à s approprier les secrets les plus précieux qu un individus puisse avoir, enfouis au plus profond de son subconscient, pendant qu il rêve et que son esprit est le plus vulnérable. Très rechercher dans le milieu trouble de l espionnage industriel, Cobb reste pourtant un fugitif rechercher dans le monde entier et qui a perdu tout ce qu il avait. Mais une ultime mission pourrait lui permettre de retrouver sa vie d avant. Il doit tenter l impossible : l inception. Au lieu de subtiliser un rêve, Cobb et son équipe de spécialistes doivent faire l inverse : implanter dans l esprit du sujet une simple idée. S ils y parviennent il pourrait s agir du crime parfait. Sorti un 2010, Inception fut un énorme succès critique et public avec près de 5 millions d entrées en France et plus de 800 millions de dollars de rapportés dans le monde. Un énorme carton qui vaut à Christopher Nolan la casquette de réalisateur de films à succès mais de films ambitieux, intelligents et originaux. Inception fait partis de ceux là tout comme les Batman. Avec cette histoire de rêves emboîtés dans d autres rêves tout en y mêlant une histoire d espionnage industriel, Christopher Nolan fait de son film un véritable trip prise de tête, tellement fascinant que même si on ne comprend pas on reste prit dedans tant c est brillamment réalisé, dirigé, rythmé et raconté. Vous l aurez compris, Inception est un film très compliqué quand on le voit la première fois, mais au fur et à mesure de plusieurs visionnages, on commence à comprendre de mieux en mieux ce thriller de science-fiction démentiel. En clair le film raconte l histoire d un homme qui, pour récupérer ses enfants, doit accomplir quelque chose de soit disant impossible, l inception, une technique consistant à implanter une idée dans le subconscient d un rêveur afin de modifier ses intentions. Dans le film le personnage de Saito, un homme d affaire puissant, demande à Cobb et son équipe d implanter une idée dans l esprit de Robert Fisher, le fils du puissant homme d affaire Maurice Fisher très malade et sur le point de mourir. L objectif de l opération est de pousser Fisher à démanteler l empire militaro-industriel de son père car il pourrait éclipser définitivement la société de Saito des marchés. S ils réussissent, Saito pourrait permettre d annuler les charges qui pèse sur Cobb et celui-ci pourrait enfin retourner chez lui et retrouver ses enfants. A priori, Inception n est rien d autre qu un simple film de concurrence entre deux hommes d affaire puissants qui ont fait fortune dans l industrie et que l un d eux tente d éliminer l autre en quelque sorte. Mais là où le film est beaucoup plus complexe, c est avec ce thème passionnant du monde du rêve avec l inception, l implantation d une idée, le subconscient des rêveurs, les extractions, les limbes, les rêves emboîtés dans d autres,  bref tous ces éléments font la complexité du film, mais si vous vous accrochez bien, vous pourrez saisir le scénario, signé Christopher Nolan qui est aussi brillant à la réalisation que dans l écriture d un script, de ce film impressionnant et surtout passionnant. Inception c est un film qu on ne voit pas tout les jours au cinéma, des films comme ça avec une intrigue pareille, il y en a un tous les dix ans au cinéma, voire même plus ! Mais malgré sa complexité démentielle le film a eu un énorme succès et est aujourd hui un chef-d œuvre à cinq Oscars dont celui des Meilleurs effets visuels qui sont, il faut le dire, époustouflants ! La scène où Paris se replie sur lui même, la destruction de la base dans les montagnes, la course poursuite à ski avec Tom Hardy qui aurait été inspirée par celle d Au Service Secret de sa Majesté, les effets visuels des mondes créer par les architectes, les ralentis géniaux, la scène où Gordon-Levitt se bat en apesanteur est absolument terrible car magistralement filmée ! Bref, aux niveaux des effets spéciaux, de la mise en scène et du scénario, le film gère à 100   ! Et il y a également la musique, composée par le grand Hans Zimmer, les trois Batman, Gladiator, la saga Pirates des Caraïbes, et j en passe. Cette bande-originale culte contribue autant à la réussite du film qu à son ambiance si particulière, qui est prenante dés le début et amplifie la noirceur de l intrigue et des personnages. La BO d Inception vaut à elle seule le détour pour ce film, des morceaux musicaux déments avec des sons puissants et impressionnants. Et il est aussi impensable d oublier de parler du casting de ce film, car il faut dire que Christopher Nolan a su rassembler un casting quatre étoiles et comme à son habitude d ailleurs car regardez les castings de ses précédents films et notamment celui de The Dark Knight, Le Chevalier Noir. Dans Inception on retrouve Leonardo DiCaprio, Joseph Gordon-Levitt, Marion Cotillard, Ellen Page, Tom Hardy, Cillian Murphy, Ken Watanabe, Michael Caine, Tom Berenger, Dileep Rao, Lukas Haas et Pete Postlethwaite, tous dans des personnages complexes et attachants. Un casting impressionnant pour un film tout aussi impressionnant et qui prouve que Nolan sait diriger de grands acteurs et les rassembler dans un seul et même film, ce qu il fera une fois de plus, deux ans plus tard, dans The Dark Knight Rises en faisant venir quelques un des acteurs d Inception comme Marion Cotillard, Joseph Gordon-Levitt, Tom Hardy, Cillian Murphy et Michael Caine. Christopher Nolan sait s entourer d une équipe et possède de nombreux acteurs fétiches, par exemple Michael Caine a joué dans six de ses films. Christopher Nolan possède un vrai talent et un vrai style dans sa mise en scène et dans l écriture de ses scénarios et c est à ça qu on reconnaît le grands cinéastes tels que Steven Spielberg, Quentin Tarantino, Alfred Hitchcock ou encore Stanley Kubrick. Inception est une claque scénaristique, une claque visuelle, une claque musicale et encore une claque en terme de jeux d acteurs et de mise en scène. C est la leçon de cinéma de l année 2010, le film qui confirme qu on a à faire à un grand cinéaste, et tous les éléments qui constitue Inception contribuent à faire de lui un chef-d œuvre du Septième Art et un film qui fera date dans son Histoire. Du très grand Christopher Nolan.",2014-08-28,4 stars,4,0.4925,coherent,2026-04-02T22:35:30.772113
143692,film,Inception,,5.0,"Un chef d'oeuvre insurpassable dans le domaîne du thriller de science-fiction.On ressort K.O debout de ce blockbuster trépidant,cérébral,malin,parfaitement abouti tant sur le fond que sur la forme.Christopher Nolan est devenu un des réalisateurs les plus cotés,sur son seul talent de conteur d'histoires noires,expérimentales et intelligentes.""Inception"" fait partie de ces films à interprétations multiples,si riche de sens,que sa vérité n'éclate qu'à une seconde vision.Pénétrer l'univers des rêves,du subconscient de chacun,et de sa manipulation,a quelque chose de follement attirant.La manière pleine de panache de Nolan,de complexifier et densifier son scénario,tout en le rendant accessible par la multiplicité des détails,en fait un bijou intégral.Il emprunte aux codes du film de braquage,du techno-thriller,et du drame échevelé,pour un film-somme étourdissant.Effets spéciaux terriblement modernes.5 univers superposés les différents niveaux de rêves .Un casting claquant,avec Marion Cotillard en femme fatale très convaincante,Joseph Gordon-Levitt,incarnation de la nouvelle vague,ou encore Cillian Murphy,Tom Hardy...C'est surtout Léonardo Di Caprio qui est époustouflant.Lui,qui aura été l'acteur majeur des 2 sommets ciné de 2010,étoffe encore son jeu d'écorché vif,attiré par les ténèbres,aspiré par le souvenir déchirant de sa défunte épouse.Perdu dans sa psyché,ses regrets,et ses remords.""Inception""fera date.Le cinéma entre dans une nouvelle ère.",2010-07-22,5 stars,5,0.7729,coherent,2026-04-02T22:35:30.772113
143692,film,Inception,,5.0,"Que dire ????? Ce film est un pur chef-d'oeuvre ! La théorie du rêve n'a jamais étés aussi bien exploitée que dans ce film.Les acteurs sont exceptionnels  mention spéciale à DiCaprio, Gordon-Levit et Ellen Page , les scènes d'actions sont énormes, le scénario est excellent  même si on connait déjà l'issue ...Christopher Nolan nous gratifie d'un joyau du 7e Art, qui fera date dans l'histoire du cinéma !Le film recèle d'idées de génie  la scène du couloir est pour moi LA scène culte du film  et de trouvailles scénaristiques hors du commun  les 4 niveaux de rêves, les ""décharges"", le changement de gravité...  !Bref que du bonheur ! Un chef-d'oeuvre de réalisation !",2010-08-01,5 stars,5,0.7467,coherent,2026-04-02T22:35:30.772113
143692,film,Inception,,5.0,"10 ! C'est fou qu'un nombre peut évoquer pas mal de choses. Surtout pour ce film.10 c'est le nombre de commandements.10 c'est le nombre d'année qu'a pris ce projet.2010, c'est l'année où est sorti ce film10 c'est la note que je peux lui accorder après avoir vu...10 000 fois.Ce film est un chef d'oeuvre. Il n'y a pas d'autres mots. Je l'ai regardé pour la 10 001e fois pour trouver des défauts vraiment tangibles. J'ai même regardé l'émission faux-raccords d'Allociné histoire, de voir s'il y a des choses que j'ai loupé  d'ailleurs, je vous recommande très fortement cette émission, je vais le critiquer un de ses 4 . Et même là, je n'ai rien trouvé de vraiment pertinents.L'histoire, le scénario, les personnages, la réalisation, tout est calibré pour en faire un chef d'oeuvre intemporel. Je n'exagère pas. Et tous les défauts qu'on peut lui trouver sont de l'ordre du subjectif ou vraiment du chipotage. Et oui, on trouve des défauts du genre, ""j'aime pas le film"", ""il est trop compliqué"", ""il n'explore pas assez les rêves ou le paradoxe "", ""il fait passer Nolan pour un super réalisateur "" etc etc... Sérieux ? Vous pensez vraiment ça ? Et ben c'est du subjectif et le fait qu'il n'explore pas assez le concept du rêve, et bien déjà non, on nous l'explique la base dès les premières minutes et le reste au fur et à mesure du film. De plus, ce n'est pas le propos du film. Le propos étant soit d'extraire les informations d'un rêve, soit de semer une idée. Le rêve n'est qu'un décor un lieu que les sujets découvrent et explorent.Les personnages ne sont certes pas très développés mais quand même très bien traité. En effet chacun représente une fonction, mais ils sont tous bien définis. Il n'y a guère que Saito  joué par Ken Watanabe  qui est un peu inutile  ou paraît inutile  en tant que touriste. Mais il ajoute quand même un degré de tension à l'opération qui est presque le film rouge du film  en plus de donner l'aspect ""couverture"" à l'équipe .Le reste des personnages sont des fonctions mais qui s'avèrent au final plus que des fonctions :- Arthur, ""l'organisateur""  joué par Joseph Gordon - Levitt  est celui qui agence le tout mais même s'il paraît le plus pragmatique, il devient même le plus imaginatif quand il s'agit de d'improviser. C'est le meilleur amis de Cobb, même si son professionnalisme sera mis à rude épreuve.- Ariane, ""l'architecte""  joué par Ellen Page  la personne qui construit les rêves va se révéler être la conscience de Cobb en plus d'avoir un don pour l'improvisiation. C'est même une disciple attachante de Cobb  en même temps, l'actrice est la reine des rôle attachants, que ce soit dans Juno où même X-Men 3, il faudrait que je vois Super un de ces 4 .- Eames, ""le faussaire""  joué par Tom Hardy  est carrément énorme. Je ne dirais pas plus. Eames quoi ! Toujours de bonne réplique, toujours le don de détendre l'atmosphère. Ce personnage est génial.-Robert Fisher Jr ""la cible""  joué par Cillian Murphy  est assez intéressant, même si son histoire parallèle l'est moins  c'est une histoire classique d'un héritier qui est en conflit avec son père . Ceci dit son histoire est assez diluée dans le film et trace un parallèle. Le but du film est juste qu'il change son destin. Et malgré le peut d intérêt à l'histoire, elle est quand même très touchante. Et la progression du film permet de voir aussi sa quête sur ce qu'il veut réellement faire et sur ce que les autres vont l'obliger à faire, au point qu'on se perd un peu sur ce qui est réel où non.Les autres personnages secondaires sont bien traités comme il faut. Même Yusuf  joué par Dileep Rao , Peter Browning  joué par le charismatique Tom Berenger  et le caméo de Michaël Caine sont vraiment classe.Et maintenant on va parler de Leonardo Di Caprio et Marion Cotillard. L'année 2010 ont été vraiment une excellente année pour eux 2. D'abord Leonardo Di Caprio m'avait bluffé dans Shutter Island sorti la même année et là il me bluffe encore plus. C'est vraiment dommage que Christopher Nolan ne veut plus retravailler avec lui  ou du moins il n'est plus chaud , car il donne une très bonne performance. Il incarne vraiment bien l'extracteur torturé dont son esprit est un véritable champ de mine. A chacun de ses décisions, il devra compter sur son esprit rempli de remord et il interprète à la perfection  et ce qui ont vu Aviator et Shutter Island savent de quoi je parle . Il est vraiment très loin le beau gosse de Mort ou Vif, la Plage et Titanic !Quant à Marion Cotillard, et bien... Marion Cotillard quoi ! Même si j'aime bien les Taxis  les 2 premiers surtout , la voir dans ce genre de rôle est vraiment classe. Elle incarne Mal Cobb, dans toute sa complexité et se révèle encore plus attachante que Ellen Page malgré son potentiel de dangerosité avec son jeu tout en sensualité et en dangerosité. Elle devrait les antagonistes plus souvent. Alors quand je vois que tout le monde s'extasie pour son jeu dans de Rouilles et D'os et l'ignore dans The Dark Knight Rises  à cause d'une seule putain de scène ! , j'ai des doutes sur leur jugement. D'ailleurs, rien que son rôle dans les films comme la Môme ou jeu d'enfant en dit long sur son jeu.Sinon, on a le scénario qui est classe, l'histoire qui est classe et la musique qui est vraiment classe ! Même si ça fait bizarre que ce film soit sorti la même année que Shutter Island et la Môme, ça fait vraiment un effet étrange. Et bien sûr le twist final, soumis à toutes les interprétations. Je ne vous dirais pas pas la mienne car il est préférable que chaque personne en face sa propre expérience.Bref, un véritable chef d'oeuvre cinématographique et je défis quiconque me dire le contraire. Et pour tous ceux qui cherchent sachez que je fais parti des rares à avoir vu que le scénario n'a rien de vraiment original et qu'il est malgré tout bien raconté  on a eu le film The Cell sorti 8 ans plus tôt et ce dernier a inspiré la BD de Picsou , le Rêve de Toute une Vie de Don Rosa, dont l'architecture correspond pratiquement au film ! . Ceci dit ce film a un effet collatéral assez dérangeant, le fait que maintenant beaucoup de gens n'imaginent les bons films uniquement avec un scénario complexe, alors que non. Du moment que le scénario soit bien raconté, le film peut être excellent.Bon il est temps de dormir, il parait que South Park a fait une parodie sur une maladie psychique de Stan...",2015-03-22,5 stars,5,0.6138,coherent,2026-04-02T22:35:34.413981
143692,film,Inception,,4.5,"Dom Cobb  Leonardo DiCaprio  est un spécialiste de l'extraction, un procédé permettant de subtiliser des informations dans le subconscient d'une victime. La méthode? S'infiltrer dans ses rêves pour y dénicher ses secrets. Plus facile à dire qu'à faire. Et malgré son expérience dans ce domaine, la nouvelle mission de Cobb pourrait bien être la plus difficile de sa carrière.Si braquer un casino ou une banque n'est pas chose aisée, imaginez forcer un esprit humain. C'est sur cette hypothèse dingue que se fonde le nouveau film de Christopher Nolan. Jouissant d'une réputation et d'une filmographie étincelantes, le scénariste réalisateur reste avant tout un créateur. Sa principale force est de ne rentrer dans aucune case. Son nouvel opus, Inception, en est une nouvelle preuve. Le film mélange thriller, drame et fantastique avec une cohérence admirable. De fait, le résultat final y est supérieur à la somme de ses parties. Un script ingénieux c'est bien, mais il faut savoir y mettre les formes. Et si Inception est un tel triomphe de cinéma, c'est avant tout grâce au sens du storytelling proprement époustouflant de Nolan  ce climax final d'une heure! . Malgré l'apparente complexité de l'ensemble, le cinéaste capte l'attention avec une facilité incroyable. Mêlant force de l'imagerie et intrigue à plusieurs couches, le film devrait passer les années sans la moindre difficulté. Inception s'appuie également sur l'interprétation sans faille de son casting. Chaque rôle a son importance, les acteurs en profitent donc pour se surpasser. Et ils sont tous épatants. Hans Zimmer de son côté délivre une composition imposante. Les deux heures et demie passent en un éclair, et le générique a à peine commencé que j'aimerais déjà y retourner. Histoire d'inspecter chaque recoins et m'assurer qu'il s'agit bien d'un rêve de spectateur.",2020-08-28,3 stars,3,0.4958,sur-estime,2026-04-02T22:35:34.414981
143692,film,Inception,,2.0,"Liberation apportait lors de sa sortie en salles un commentaire éclairé sur ce qui ne fonctionne pas du tout dans Inception : La phrase d'Hitchcock ""il vaut mieux partir du cliché que d'y arriver"" illustre bien le trajet inverse de Nolan dans son délire : on démarre fort sur une dislocation assez époustouflante des traditionnelles scènes d'exposition et on termine en blockbuster plutôt balisé, entre John Woo et James Bond.Idée de départ appétissante puis Nolan n'en fait rien. Le problème de ce film visuellement ébouriffant c est le traitement qu il propose pour entrer en profondeur dans les rêves. La structure est apparente, les fils visibles d un scénario qui par définition est tout sauf une matière à rêver. Carré, démonstratif, conclusif. Dramatiquement terre à terre comme les bonnes vieilles intrigues d'un célèbre agent secret. Or à vouloir rationnaliser à outrance un rêve, on finit par le tuer. C'est inévitable quand on le débarrasse de son mystère, autant dire de sa raison d'être. C est pour ça qu Inception reste un petit casse-tête qui vole en rase-motte quand Mulholland Drive et tant d'autres nous font tutoyer les étoiles ",2013-08-22,2 stars,2,0.482,coherent,2026-04-02T22:35:34.414981
143692,film,Inception,,5.0,"Quand j'ai vu ce film pour la première fois, je me suis pris en quelque sorte une claque...Un scénario entièrement nouveau pour moi, qui tient vraiment en haleine, une très belle mise en abîme qui nous permet de rentrer encore plus dans l'histoire du film. Des effets spéciaux tout bonnement époustouflants, des acteurs du même niveau  mention spéciale à Léonardo DiCaprio, Marion Cotillard et Joseph Gordon-Levitt Pour moi ce film est un pur bijoux, merci Monsieur Nolan! :Un film à voir absolument bien entendu!",2013-05-11,5 stars,5,0.7899,coherent,2026-04-02T22:35:34.414981
143692,film,Inception,,4.0,"Assurément l'un des meilleurs films de l'année 2010 à ce jour même si le niveau n'est pas très haut! Nolan, adepte de scenarii alambiqués et de mises en scène travaillées, nous livre ici l'une de ses œuvres les plus compliqués et difficiles à appréhender. Le divertissement est au rendez-vous, le film malgré sa longueur parvient à nous captiver tout le long tant l'univers créé est riche et dévoile ses facettes au fur et à mesure de la progression dans l'intrigue. Les acteurs sont tous très bons, on retrouve d'ailleurs ici avec plaisirs les acteurs fétiches de Nolan  Murphy, Caine . Di caprio confirme une nouvelle fois qu'il est l'un des acteurs  si ce n'est l'acteur  les plus talentueux de sa génération. Marion Cotillard est excellente, seul le choix discutable d'insérer une chanson d'Edith Piaf montre qu'il est difficile pour elle de faire oublier son rôle dans la Môme. Seule ombre au tableau des acteurs, Ellen Page, que je trouve plus que médiocre. Son jeu façon jeune rebelle qui se la joue m'insupporte à chaque fois. Elle ne varie jamais ses interprétations et l'on pourrait facilement la remplacer par une autre. La bande son est moyenne, un peu trop ressemblante à celle de The Dark Knight sans toutefois l'égaler, et elle est donc tout sauf originale. Attaquons nous maintenant au scénario, pierre angulaire de Inception. Nolan, une nouvelle fois, confirme son talent à mettre en scène des intrigues où beaucoup d'autres réalisateurs se seraient cassés les dents. Malgré la complexité de l'ensemble on n'est rarement perdu et le tout demeure facilement compréhensible   comme dans memento . Cependant, Inception souffre de certaines incohérences. Le sujet est tellement délicat à traiter que Nolan a préféré passer sur les points d'ombres qui se soulèvent durant le film mais cela se ressent . On ressort du film avec l'impression de n'avoir rien compris, et même après réflexion, certains aspects demeurent obscures. Alors oui, c'est un film avec plusieurs degrés de lectures, un film ouvert, mais le souci vient du fait qu'aucune interprétation n'est vraiment satisfaisante et ne dissipe toutes les incohérences. De plus, là où The Dark Knight avait prouvé que Nolan pouvait réaliser un film avec une profondeur de scénario abyssale, Inception ne propose pas cette richesse car Nolan ne tranche jamais vraiment sa réflexion. Chacun peut donc se faire sa propre opinion, mais n'est-il pas du rôle du réalisateur d'avoir le courage de sa propre opinion et manière de penser sans toutefois l'imposer au spectateur? Inception souffre donc de quelques défauts à mon sens qui ne permettent pas de lui mettre une note aussi élevée que celle présente sur le site. Des incohérences demeurent, quelle que soit l'interprétation du film et cela est dommageable. Mais ne vous y trompez pas, Nolan signe encore une fois un grand film qui vous ravira par le divertissement proposé, le suspens toujours présent et la richesse du scénario et de l'univers créé, méritant largement 4 étoiles!",2010-08-17,4 stars,4,0.6273,coherent,2026-04-02T22:35:34.414981
143692,film,Inception,,4.5,"Que vais je dire de plus sur Inception tant j'ai si longtemps disserté sur ce dernier. Tout simplement que si l'on souhaite voir un blockbuster passionnant à découvrir et dont la maitrise des rouages vous donnera une certaine satisfaction ce film est fait pour vous. Inception n'est pas compliqué, ni dans son propos ni dans sa forme. Il demande simplement un peu de concentration pour suivre son histoire. Les acteurs sont bons, la réalisation aussi et idem pour la BO absolument géniale de Hans Zimmer. La direction artistique est remarquable et le montage est un modèle du genre. Un excellent film tout simplement. Grisant au possible.",2012-06-27,5 stars,5,0.6445,coherent,2026-04-02T22:35:34.414981
